year,state,agdistrict,county,region,commodity,dataitem,domaincategory,domain,acres,value,cv
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,KIWIFRUIT,KIWIFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,26,30.1
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,KUMQUATS,KUMQUATS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,1,22.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,284,8.7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,LIMES,LIMES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,10,9.5
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,108,9.1
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL",OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,"OPERATORS, PRINCIPAL: (GENDER = FEMALE)","OPERATORS, PRINCIPAL",,38,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,399,9.4
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, (ALL) - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"7,550",9.7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, (ALL), FEMALE - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"2,016",11.8
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"326,219",7.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"31,609",13.1
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"34,277",11.1
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",TENANT,TENURE,,"1,022",28.9
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"66,908",(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - AREA OPERATED, MEASURED IN ACRES / OPERATION",NOT SPECIFIED,TOTAL,,116,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, 3 TO 4 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,30,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, 5 TO 9 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,127,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, GE 10 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,373,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE, YEARS ON PRESENT OPERATION, LT 3 YEARS - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,49,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","ORANGES, MID & NAVEL - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","OPERATORS, PRINCIPAL",,189,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORANGES,"ORANGES, MID & NAVEL - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,"1,573",5.3
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","ORANGES, VALENCIA - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","OPERATORS, PRINCIPAL",,90,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORANGES,"ORANGES, VALENCIA - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,668,7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),AREA BEARING & NON-BEARING,,725,10.7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",AREA BEARING & NON-BEARING,,40,7.9
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),AREA BEARING & NON-BEARING,,395,6.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),AREA BEARING & NON-BEARING,,902,4.5
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),AREA BEARING & NON-BEARING,,156,9
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),AREA BEARING & NON-BEARING,,"1,181",6.1
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),AREA BEARING & NON-BEARING,,89,6.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),AREA BEARING & NON-BEARING,,34,10.5
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),AREA BEARING & NON-BEARING,,15,14.5
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,"3,448",5.9
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,"3,282",5.7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PAPAYAS,PAPAYAS - ACRES BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,, (D),(D)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PAPAYAS,PAPAYAS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,1,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,172,9.4
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEACHES,"PEACHES, CLINGSTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,73,14.4
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEACHES,"PEACHES, FREESTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,124,12.6
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,24,20.3
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEARS,"PEARS, (EXCL BARTLETT) - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,18,26.7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEARS,"PEARS, BARTLETT - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,7,22.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,33,24.5
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,28,29.4
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PECANS,"PECANS, NATIVE & SEEDLING - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,5,29.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PERSIMMONS,PERSIMMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,146,13.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,224,9.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,31,19
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,PLUMS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,218,8.4
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,248,8.6
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,POMEGRANATES,POMEGRANATES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,164,10.7
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,38,11.4
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,TANGERINES,TANGELOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,49,15.2
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,TANGERINES,TANGERINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,240,7.5
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING & NON-BEARING","OPERATORS, PRINCIPAL: (GENDER = FEMALE)","OPERATORS, PRINCIPAL",,45,(L)
2012,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,WALNUTS,"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,514,6.1
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ALMONDS,ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,125,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,42,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,APRICOTS,APRICOTS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,36,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,AVOCADOS,AVOCADOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,27,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,93,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,1,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,CHESTNUTS,CHESTNUTS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,1,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,FIGS,FIGS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,160,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,423,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,GUAVAS,GUAVAS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,KIWIFRUIT,KIWIFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,50,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,222,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,LIMES,LIMES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,5,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,162,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,406,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, (ALL) - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"8,170",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, (ALL), FEMALE - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"2,152",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"274,552",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"39,566",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",FULL OR PART OWNER,TENURE,,"35,273",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",TENANT,TENURE,,"4,256",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,"OPERATORS,PRINCIPAL","OPERATORS, PRINCIPAL, FEMALE - ACRES OPERATED",NOT SPECIFIED,TOTAL,,"79,095",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORANGES,"ORANGES, MID & NAVEL - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,"1,724",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORANGES,"ORANGES, VALENCIA - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,790,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (0.1 TO 4.9 ACRES),AREA BEARING & NON-BEARING,,626,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,"AREA BEARING & NON-BEARING: (1,000 OR MORE ACRES)",AREA BEARING & NON-BEARING,,35,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (100 TO 249 ACRES),AREA BEARING & NON-BEARING,,373,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (25.0 TO 99.9 ACRES),AREA BEARING & NON-BEARING,,989,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (250 TO 499 ACRES),AREA BEARING & NON-BEARING,,161,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (5.0 TO 24.9 ACRES),AREA BEARING & NON-BEARING,,"1,437",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 OR MORE ACRES),AREA BEARING & NON-BEARING,,85,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (500 TO 749 ACRES),AREA BEARING & NON-BEARING,,38,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,AREA BEARING & NON-BEARING: (750 TO 999 ACRES),AREA BEARING & NON-BEARING,,12,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,ORCHARDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,"3,671",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ORCHARDS,"ORCHARDS, IRRIGATED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,"3,081",
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEACHES,PEACHES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,235,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEACHES,"PEACHES, CLINGSTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,81,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEACHES,"PEACHES, FREESTONE - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,178,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEARS,PEARS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,26,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEARS,"PEARS, (EXCL BARTLETT) - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,22,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PEARS,"PEARS, BARTLETT - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,7,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PECANS,PECANS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,41,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PECANS,"PECANS, IMPROVED - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,41,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PERSIMMONS,PERSIMMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,135,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PISTACHIOS,PISTACHIOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,161,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,"PLUM-APRICOT HYBRIDS, INCL PLUMCOTS & PLUOTS - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,64,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,PLUMS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,339,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,PLUMS & PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,381,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,POMEGRANATES,POMEGRANATES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,148,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,PLUMS & PRUNES,PRUNES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,62,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,TANGERINES,TANGELOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,56,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,TANGERINES,TANGERINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,175,
2007,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,WALNUTS,"WALNUTS, ENGLISH - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,521,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,ALMONDS,ALMONDS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,108,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,APPLES,APPLES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,49,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,APRICOTS,APRICOTS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,82,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,AVOCADOS,AVOCADOS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,35,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,CHERRIES,"CHERRIES, SWEET - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,87,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,CHERRIES,"CHERRIES, TART - OPERATIONS WITH AREA BEARING & NON-BEARING",NOT SPECIFIED,TOTAL,,2,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,FIGS,FIGS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,7,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,GRAPEFRUIT,GRAPEFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,169,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,GRAPES,GRAPES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,538,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,GUAVAS,GUAVAS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,3,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,KIWIFRUIT,KIWIFRUIT - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,55,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,KUMQUATS,KUMQUATS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,LEMONS,LEMONS - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,176,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,LIMES,LIMES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,2,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,NECTARINES,NECTARINES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,309,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OLIVES,OLIVES - OPERATIONS WITH AREA BEARING & NON-BEARING,NOT SPECIFIED,TOTAL,,532,
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, (ALL) - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"8,672",
2002,CALIFORNIA,SAN JOAQUIN VALLEY,TULARE,6107,OPERATORS,"OPERATORS, (ALL), FEMALE - NUMBER OF OPERATORS",NOT SPECIFIED,TOTAL,,"1,910",
